customer_id,customer_name,email,region,customer_segment,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,rfm_segment,priority,crm_action
C018062,Nikhil Yadav,c018062@mail.com,North,Home Office,2025-07-27,158,6,188566.02,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C000485,Saanvi Saxena,c000485@mail.com,North,Corporate,2025-12-30,2,6,188459.33000000002,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010978,Aarav Bose,c010978@mail.com,North,Consumer,2025-07-13,172,6,188370.95,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C015889,Nikhil Bose,c015889@mail.com,Central,Consumer,2025-06-05,210,6,188351.27000000002,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C003848,Riya Verma,c003848@mail.com,West,Consumer,2025-05-09,237,7,188182.46,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019440,Neha Malhotra,c019440@mail.com,North,Consumer,2025-12-15,17,5,187985.07,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006568,Kabir Yadav,c006568@mail.com,East,Consumer,2025-12-03,29,7,187885.1,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C004702,Vivaan Khan,c004702@mail.com,South,Consumer,2025-03-23,284,7,187555.55,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012285,Vivaan Roy,c012285@mail.com,East,Corporate,2025-12-19,13,6,187469.37,5,4,2,542,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013346,Arjun Singh,c013346@mail.com,West,Consumer,2025-12-15,17,5,187438.89,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012784,Rohan Sharma,c012784@mail.com,East,Consumer,2025-12-03,29,5,187215.85,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C000287,Isha Verma,c000287@mail.com,North,Corporate,2025-11-28,34,6,187002.25,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005111,Anaya Nair,c005111@mail.com,North,Consumer,2025-11-24,38,5,186864.69,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017377,Meera Bhat,c017377@mail.com,Central,Consumer,2025-04-23,253,8,186694.76,1,5,2,152,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C008933,Vivaan Iyer,c008933@mail.com,North,Consumer,2025-11-14,48,5,185919.7,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016811,Aditya Gupta,c016811@mail.com,Central,Consumer,2025-11-21,41,6,185827.24000000002,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017513,Meera Yadav,c017513@mail.com,East,Consumer,2025-11-14,48,6,185764.53,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007515,Rahul Mehta,c007515@mail.com,West,Consumer,2025-11-14,48,5,185713.43,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008099,Kabir Chopra,c008099@mail.com,South,Corporate,2025-11-18,44,5,185545.91,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C007001,Tanvi Iyer,c007001@mail.com,West,Consumer,2025-11-12,50,6,185529.28,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018912,Tanvi Roy,c018912@mail.com,South,Consumer,2025-12-31,1,5,185057.58000000002,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010280,Isha Patel,c010280@mail.com,Central,Consumer,2025-12-09,23,5,184965.83000000002,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019600,Meera Malhotra,c019600@mail.com,East,Home Office,2025-12-15,17,6,184876.81,5,4,2,542,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010357,Pooja Kulkarni,c010357@mail.com,East,Consumer,2025-08-01,153,7,184769.2,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C018827,Neha Verma,c018827@mail.com,East,Home Office,2025-12-19,13,6,184664.18,5,4,2,542,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016041,Rahul Mehta,c016041@mail.com,Central,Corporate,2025-03-20,287,6,184412.77000000002,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C016873,Aditya Saxena,c016873@mail.com,East,Consumer,2025-11-24,38,7,184286.15,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017451,Arjun Patel,c017451@mail.com,South,Consumer,2025-03-28,279,7,184126.74000000002,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017396,Neha Roy,c017396@mail.com,Central,Consumer,2025-12-19,13,5,183895.71,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C004881,Vivaan Sharma,c004881@mail.com,North,Consumer,2025-12-26,6,6,183770.86000000002,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014221,Anaya Gupta,c014221@mail.com,South,Home Office,2025-12-24,8,6,183666.81,5,4,2,542,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014941,Isha Bose,c014941@mail.com,East,Consumer,2025-12-03,29,5,182820.03,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016014,Riya Das,c016014@mail.com,South,Consumer,2025-12-16,16,5,182813.88,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017813,Kiara Gupta,c017813@mail.com,East,Consumer,2025-12-07,25,5,182619.6,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015390,Rohan Saxena,c015390@mail.com,North,Home Office,2025-12-08,24,7,182453.14,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C016670,Pooja Das,c016670@mail.com,East,Consumer,2025-09-02,121,7,182120.71000000002,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012614,Nikhil Chopra,c012614@mail.com,West,Consumer,2025-11-09,53,5,181968.79,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018586,Arjun Iyer,c018586@mail.com,South,Corporate,2025-12-25,7,5,181903.63,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010198,Aditya Saxena,c010198@mail.com,West,Consumer,2025-12-26,6,9,181825.27,5,5,2,552,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014116,Aditya Verma,c014116@mail.com,North,Corporate,2025-12-31,1,5,181768.94,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011502,Kiara Mehta,c011502@mail.com,East,Consumer,2025-07-22,163,7,181658.86000000002,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C011999,Nitya Verma,c011999@mail.com,West,Consumer,2025-12-17,15,5,181645.27,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011899,Nikhil Patel,c011899@mail.com,South,Consumer,2025-11-30,32,5,181475.6,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C002031,Saanvi Malhotra,c002031@mail.com,North,Consumer,2025-12-25,7,6,181460.47999999998,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010947,Vivaan Bhat,c010947@mail.com,Central,Corporate,2025-07-01,184,7,181055.95,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019003,Meera Saxena,c019003@mail.com,Central,Corporate,2025-12-14,18,6,180831.26,5,4,2,542,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014184,Aditya Kulkarni,c014184@mail.com,South,Consumer,2025-12-17,15,5,180784.31,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011557,Kabir Reddy,c011557@mail.com,North,Consumer,2025-08-10,144,6,180375.6,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010775,Diya Nair,c010775@mail.com,North,Consumer,2025-11-13,49,6,180301.72,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011110,Isha Patel,c011110@mail.com,South,Consumer,2025-11-14,48,6,180138.28000000003,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C001837,Saanvi Mehta,c001837@mail.com,North,Consumer,2025-12-03,29,6,180038.94,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008324,Neha Reddy,c008324@mail.com,Central,Consumer,2025-12-27,5,6,179679.12,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011990,Isha Singh,c011990@mail.com,West,Consumer,2025-12-19,13,5,179606.4,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015652,Anaya Bose,c015652@mail.com,West,Home Office,2025-03-28,279,6,179501.54,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017093,Varun Mehta,c017093@mail.com,West,Corporate,2025-12-01,31,7,179492.0,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009260,Rahul Singh,c009260@mail.com,South,Consumer,2025-06-05,210,7,179441.99,1,4,2,142,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C015515,Arjun Patel,c015515@mail.com,North,Consumer,2025-08-25,129,6,178992.53,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C015790,Isha Das,c015790@mail.com,West,Consumer,2025-12-16,16,5,178844.66999999998,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014869,Rohan Singh,c014869@mail.com,East,Consumer,2025-11-24,38,5,178811.03,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C011449,Kabir Mehta,c011449@mail.com,West,Corporate,2025-12-18,14,5,178664.06,5,3,2,532,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013640,Neha Malhotra,c013640@mail.com,North,Corporate,2025-07-26,159,6,178354.07,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C004123,Arjun Verma,c004123@mail.com,Central,Consumer,2025-11-21,41,6,178146.22,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C006585,Nikhil Patel,c006585@mail.com,East,Consumer,2025-11-23,39,7,178057.57,4,4,2,442,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019379,Isha Bhat,c019379@mail.com,East,Home Office,2025-08-03,151,8,177915.5,2,5,2,252,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012173,Riya Bhat,c012173@mail.com,South,Corporate,2025-09-11,112,7,177785.78,2,4,2,242,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C019367,Neha Kulkarni,c019367@mail.com,South,Consumer,2025-11-15,47,5,177614.99,4,3,2,432,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C014482,Rahul Bhat,c014482@mail.com,West,Consumer,2025-11-14,48,5,177565.25,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012808,Aditya Roy,c012808@mail.com,Central,Consumer,2025-09-11,112,6,177512.03,2,4,1,241,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C016635,Vivaan Khan,c016635@mail.com,East,Home Office,2025-12-22,10,7,177472.8,5,4,1,541,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018698,Nitya Chopra,c018698@mail.com,West,Consumer,2025-12-03,29,6,177261.74,4,4,1,441,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C003955,Neha Bose,c003955@mail.com,North,Consumer,2025-11-24,38,6,176833.02,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012913,Aarav Roy,c012913@mail.com,South,Consumer,2025-12-22,10,5,176782.06,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013588,Rahul Mehta,c013588@mail.com,West,Consumer,2025-11-27,35,6,176463.31,4,4,1,441,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013196,Varun Nair,c013196@mail.com,East,Consumer,2025-12-04,28,5,176437.26,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012779,Meera Bhat,c012779@mail.com,East,Consumer,2025-09-14,109,6,175600.02,2,4,1,241,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C010512,Kabir Jain,c010512@mail.com,West,Consumer,2025-11-12,50,5,175273.32,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015327,Vivaan Verma,c015327@mail.com,South,Corporate,2025-07-24,161,6,175151.57,2,4,1,241,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C012153,Arjun Bose,c012153@mail.com,West,Consumer,2025-07-05,180,6,174614.15000000002,2,4,1,241,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C015235,Kabir Bhat,c015235@mail.com,North,Corporate,2025-12-30,2,5,173959.59,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C012430,Nitya Bhat,c012430@mail.com,South,Consumer,2025-08-06,148,6,173672.81,2,4,1,241,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C011910,Aditya Bhat,c011910@mail.com,East,Consumer,2025-12-08,24,5,173550.18,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010234,Saanvi Roy,c010234@mail.com,South,Consumer,2025-12-26,6,8,173460.29,5,5,1,551,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018335,Nitya Yadav,c018335@mail.com,South,Consumer,2025-11-20,42,5,173081.62,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015243,Meera Roy,c015243@mail.com,North,Home Office,2025-12-13,19,5,173078.83000000002,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009032,Neha Jain,c009032@mail.com,Central,Consumer,2025-12-27,5,5,172862.88,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C009286,Pooja Jain,c009286@mail.com,North,Home Office,2025-12-06,26,6,172763.48,4,4,1,441,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005928,Aditya Das,c005928@mail.com,West,Home Office,2025-11-23,39,5,172725.08,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C015463,Neha Das,c015463@mail.com,West,Corporate,2025-11-14,48,8,172673.93,4,5,1,451,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C008590,Aditya Singh,c008590@mail.com,East,Consumer,2025-04-23,253,6,172569.73,1,4,1,141,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C014679,Varun Malhotra,c014679@mail.com,North,Consumer,2025-12-04,28,5,172435.67,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010035,Tanvi Singh,c010035@mail.com,Central,Consumer,2025-12-23,9,5,172218.91,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C017612,Rahul Kulkarni,c017612@mail.com,East,Consumer,2025-11-25,37,6,171829.75999999998,4,4,1,441,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C004620,Riya Gupta,c004620@mail.com,East,Consumer,2025-11-22,40,6,171564.28,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C010286,Isha Sharma,c010286@mail.com,North,Consumer,2025-11-18,44,5,170472.69,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C005053,Arjun Gupta,c005053@mail.com,East,Corporate,2025-12-05,27,6,170408.65,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019643,Isha Iyer,c019643@mail.com,South,Home Office,2025-12-10,22,5,170346.2,5,3,1,531,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C019483,Nitya Iyer,c019483@mail.com,Central,Consumer,2025-11-17,45,7,169931.34,4,5,1,451,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C018983,Saanvi Das,c018983@mail.com,North,Corporate,2025-11-12,50,5,168683.13,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013565,Rohan Singh,c013565@mail.com,West,Corporate,2025-11-28,34,5,168037.05,4,3,1,431,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
C013827,Vivaan Kulkarni,c013827@mail.com,South,Consumer,2025-06-27,188,8,167865.28,2,5,1,251,At Risk,P1,"Urgent win-back campaign, targeted discount, category-specific offers"
C017122,Kabir Patel,c017122@mail.com,South,Consumer,2025-11-26,36,6,167723.83,4,4,1,441,Loyal Customers,P1,"Loyalty points booster, subscription offer, category cross-sell"
