"order_id","order_date","customer_id","customer_name","region"
"O002909","2025-04-16","C00234","Rohan Verma","South"
"O002910","2025-03-07","C00441","Rahul Nair","South"
"O002911","2025-04-30","C00286","Anaya Nair","West"
"O002912","2025-05-27","C00272","Meera Jain","East"
"O002913","2025-10-23","C00041","Kabir Nair","East"
"O002914","2025-06-12","C00097","Diya Jain","East"
"O002915","2025-11-01","C00189","Meera Das","Central"
"O002916","2024-08-26","C00455","Kabir Singh","North"
"O002917","2025-12-21","C00279","Aarav Iyer","West"
"O002918","2025-05-04","C00013","Aarav Mehta","Central"
"O002919","2024-09-18","C00045","Kiara Reddy","South"
"O002920","2024-10-29","C00216","Kiara Verma","West"
"O002921","2024-11-10","C00089","Rohan Jain","West"
"O002922","2025-06-21","C00442","Kiara Nair","West"
"O002923","2025-10-10","C00251","Neha Gupta","South"
"O002924","2024-04-24","C00255","Diya Mehta","Central"
"O002925","2025-02-14","C00171","Neha Gupta","South"
"O002926","2025-06-25","C00071","Anaya Das","South"
"O002927","2024-07-18","C00286","Anaya Nair","West"
"O002928","2024-08-12","C00213","Meera Sharma","Central"
"O002929","2025-02-08","C00198","Arjun Das","North"
"O002930","2024-04-13","C00450","Neha Verma","South"
"O002931","2025-04-15","C00353","Anaya Mehta","South"
"O002932","2025-01-08","C00466","Rohan Singh","South"
"O002933","2025-01-21","C00294","Meera Sharma","South"
"O002934","2024-06-25","C00496","Rohan Reddy","West"
"O002935","2024-06-03","C00084","Kabir Nair","East"
"O002936","2024-05-23","C00402","Diya Verma","North"
"O002937","2024-07-03","C00280","Kiara Singh","East"
"O002938","2025-03-10","C00302","Arjun Reddy","West"
"O002939","2025-09-09","C00377","Rahul Gupta","East"
"O002940","2025-08-23","C00417","Arjun Jain","Central"
"O002941","2025-09-19","C00388","Kiara Reddy","Central"
"O002942","2024-11-02","C00287","Isha Das","Central"
"O002943","2025-08-06","C00191","Neha Sharma","North"
"O002944","2025-05-16","C00362","Arjun Sharma","North"
"O002945","2024-04-18","C00490","Isha Iyer","East"
"O002946","2024-01-24","C00426","Anaya Reddy","North"
"O002947","2024-07-30","C00028","Diya Das","Central"
"O002948","2025-12-13","C00485","Vivaan Iyer","East"
"O002949","2024-06-17","C00121","Rohan Das","Central"
"O002950","2024-08-12","C00235","Neha Khan","North"
"O002951","2025-04-03","C00192","Diya Khan","East"
"O002952","2025-07-22","C00285","Anaya Sharma","North"
"O002953","2024-10-10","C00286","Anaya Nair","West"
"O002954","2024-02-07","C00252","Isha Mehta","South"
"O002955","2025-07-16","C00479","Meera Nair","East"
"O002956","2024-11-06","C00178","Rahul Nair","North"
"O002957","2024-09-15","C00335","Kiara Mehta","West"
"O002958","2024-07-24","C00137","Kiara Mehta","South"
"O002959","2025-06-01","C00095","Meera Singh","East"
"O002960","2025-01-20","C00280","Kiara Singh","East"
"O002961","2024-05-31","C00158","Meera Sharma","North"
"O002962","2025-05-09","C00125","Rohan Das","North"
"O002963","2024-06-28","C00446","Meera Iyer","Central"
"O002964","2024-12-30","C00411","Rohan Sharma","South"
"O002965","2025-01-24","C00313","Kabir Khan","South"
"O002966","2025-02-12","C00485","Vivaan Iyer","East"
"O002967","2024-09-20","C00192","Diya Khan","East"
"O002968","2024-07-08","C00388","Kiara Reddy","Central"
"O002969","2024-11-24","C00261","Rohan Gupta","Central"
"O002970","2024-02-25","C00370","Arjun Iyer","North"
"O002971","2024-09-12","C00189","Meera Das","Central"
"O002972","2024-08-15","C00424","Arjun Verma","South"
"O002973","2025-10-01","C00476","Neha Reddy","South"
"O002974","2024-09-11","C00166","Vivaan Das","South"
"O002975","2025-08-17","C00206","Neha Iyer","North"
"O002976","2025-03-17","C00036","Kabir Mehta","East"
"O002977","2024-01-12","C00118","Rahul Jain","Central"
"O002978","2025-02-02","C00174","Vivaan Mehta","Central"
"O002979","2025-11-11","C00232","Arjun Reddy","South"
"O002980","2025-09-17","C00369","Diya Patel","Central"
"O002981","2024-10-20","C00203","Anaya Gupta","West"
"O002982","2024-12-09","C00104","Kabir Verma","South"
"O002983","2024-09-11","C00114","Neha Jain","Central"
"O002984","2025-12-16","C00206","Neha Iyer","North"
"O002985","2024-03-03","C00332","Anaya Reddy","North"
"O002986","2024-01-24","C00050","Meera Jain","Central"
"O002987","2024-01-01","C00347","Vivaan Patel","South"
"O002988","2024-05-30","C00376","Rahul Khan","North"
"O002989","2025-08-26","C00402","Diya Verma","North"
"O002990","2024-06-18","C00280","Kiara Singh","East"
"O002991","2024-03-14","C00061","Neha Iyer","South"
"O002992","2024-10-02","C00364","Vivaan Das","South"
"O002993","2024-11-22","C00017","Diya Nair","East"
"O002994","2024-04-18","C00314","Rahul Das","South"
"O002995","2024-07-03","C00153","Isha Reddy","South"
"O002996","2025-02-03","C00293","Rohan Gupta","Central"
"O002997","2025-05-25","C00279","Aarav Iyer","West"
"O002998","2025-09-11","C00380","Vivaan Iyer","Central"
"O002999","2025-09-29","C00306","Anaya Sharma","South"
"O003000","2025-11-16","C00360","Neha Mehta","North"
"O003001","2025-10-10","C00457","Aarav Reddy","South"
"O003002","2024-03-06","C00068","Neha Mehta","North"
"O003003","2025-11-14","C00447","Isha Mehta","East"
"O003004","2024-12-11","C00099","Diya Das","Central"
"O003005","2024-03-15","C00187","Rahul Sharma","North"
"O003006","2024-06-28","C00160","Arjun Khan","Central"
"O003007","2024-10-21","C00200","Arjun Nair","North"
"O003008","2025-03-01","C00061","Neha Iyer","South"
"O003009","2025-08-12","C00299","Rohan Verma","Central"
"O003010","2025-09-28","C00057","Rohan Jain","East"
"O003011","2025-06-18","C00398","Kabir Sharma","South"
"O003012","2025-05-23","C00453","Rahul Verma","South"
"O003013","2025-12-23","C00356","Neha Iyer","East"
"O003014","2025-02-12","C00275","Kabir Sharma","Central"
"O003015","2025-11-15","C00244","Kiara Verma","North"
"O003016","2025-11-26","C00205","Anaya Patel","West"
"O003017","2024-02-05","C00035","Arjun Verma","East"
"O003018","2025-06-06","C00444","Diya Mehta","North"
"O003019","2025-12-16","C00309","Rohan Sharma","East"
"O003020","2025-09-28","C00348","Isha Gupta","Central"
"O003021","2025-12-02","C00236","Arjun Patel","South"
"O003022","2024-09-29","C00309","Rohan Sharma","East"
"O003023","2025-01-26","C00178","Rahul Nair","North"
"O003024","2025-08-04","C00248","Anaya Singh","East"
"O003025","2024-01-26","C00253","Aarav Sharma","South"
"O003026","2024-06-21","C00214","Kiara Das","West"
"O003027","2025-03-11","C00041","Kabir Nair","East"
"O003028","2024-08-02","C00007","Anaya Sharma","Central"
"O003029","2024-11-19","C00404","Vivaan Das","Central"
"O003030","2024-10-29","C00005","Meera Sharma","Central"
"O003031","2025-04-01","C00258","Kabir Verma","West"
"O003032","2024-11-09","C00274","Kabir Reddy","North"
"O003033","2025-12-08","C00302","Arjun Reddy","West"
"O003034","2025-03-30","C00486","Rahul Sharma","Central"
"O003035","2024-04-06","C00121","Rohan Das","Central"
"O003036","2025-05-06","C00069","Isha Gupta","North"
"O003037","2024-04-11","C00394","Kiara Reddy","West"
"O003038","2024-02-16","C00374","Vivaan Reddy","North"
"O003039","2025-01-26","C00242","Kiara Verma","West"
"O003040","2024-12-23","C00457","Aarav Reddy","South"
"O003041","2025-12-17","C00077","Anaya Verma","North"
"O003042","2024-04-19","C00127","Vivaan Patel","West"
"O003043","2025-05-15","C00439","Diya Reddy","South"
"O003044","2024-04-20","C00146","Kabir Singh","South"
"O003045","2025-06-21","C00446","Meera Iyer","Central"
"O003046","2025-07-05","C00442","Kiara Nair","West"
"O003047","2024-03-06","C00451","Aarav Mehta","Central"
"O003048","2025-03-07","C00486","Rahul Sharma","Central"
"O003049","2024-09-14","C00439","Diya Reddy","South"
"O003050","2024-10-05","C00025","Vivaan Singh","South"
"O003051","2024-12-23","C00156","Meera Gupta","South"
"O003052","2025-02-23","C00283","Kiara Singh","North"
"O003053","2025-06-14","C00010","Vivaan Iyer","West"
"O003054","2024-10-20","C00002","Isha Sharma","West"
"O003055","2024-03-21","C00125","Rohan Das","North"
"O003056","2025-11-20","C00408","Kabir Verma","Central"
"O003057","2025-06-05","C00073","Kabir Nair","North"
"O003058","2024-09-28","C00104","Kabir Verma","South"
"O003059","2024-09-01","C00253","Aarav Sharma","South"
"O003060","2024-12-21","C00377","Rahul Gupta","East"
"O003061","2024-10-27","C00239","Vivaan Reddy","South"
"O003062","2024-06-01","C00279","Aarav Iyer","West"
"O003063","2025-12-29","C00400","Rahul Patel","West"
"O003064","2024-01-07","C00304","Meera Verma","North"
"O003065","2024-02-15","C00214","Kiara Das","West"
"O003066","2025-10-31","C00144","Vivaan Nair","West"
"O003067","2024-09-30","C00282","Neha Patel","South"
"O003068","2024-06-18","C00196","Rohan Patel","East"
"O003069","2024-07-07","C00132","Aarav Singh","Central"
"O003070","2024-12-11","C00403","Rahul Gupta","West"
"O003071","2024-08-04","C00360","Neha Mehta","North"
"O003072","2024-10-24","C00375","Kabir Iyer","North"
"O003073","2025-06-02","C00338","Anaya Singh","South"
"O003074","2024-09-08","C00069","Isha Gupta","North"
"O003075","2025-04-06","C00163","Rohan Reddy","Central"
"O003076","2025-12-13","C00235","Neha Khan","North"
"O003077","2024-10-20","C00238","Anaya Nair","West"
"O003078","2024-05-07","C00292","Kabir Sharma","West"
"O003079","2024-04-06","C00318","Arjun Sharma","North"
"O003080","2024-12-09","C00083","Anaya Nair","Central"
"O003081","2024-03-24","C00363","Vivaan Iyer","North"
"O003082","2024-09-02","C00369","Diya Patel","Central"
"O003083","2024-09-30","C00185","Arjun Sharma","South"
"O003084","2025-03-27","C00314","Rahul Das","South"
"O003085","2025-09-19","C00440","Kiara Gupta","East"
"O003086","2025-07-30","C00198","Arjun Das","North"
"O003087","2024-04-04","C00199","Kabir Iyer","East"
"O003088","2024-11-23","C00091","Meera Das","East"
"O003089","2024-04-23","C00345","Diya Mehta","West"
"O003090","2025-01-16","C00120","Isha Jain","South"
"O003091","2024-08-29","C00344","Anaya Iyer","Central"
"O003092","2025-08-11","C00094","Kabir Sharma","Central"
"O003093","2025-08-08","C00075","Kabir Patel","West"
"O003094","2025-11-05","C00476","Neha Reddy","South"
"O003095","2024-12-04","C00296","Kabir Iyer","South"
"O003096","2024-05-06","C00417","Arjun Jain","Central"
"O003097","2025-11-29","C00102","Vivaan Mehta","West"
"O003098","2024-07-13","C00483","Kabir Nair","North"
"O003099","2025-06-11","C00072","Rahul Jain","North"
"O003100","2024-04-09","C00483","Kabir Nair","North"
"O003101","2025-07-15","C00378","Isha Sharma","West"
"O003102","2024-06-06","C00346","Anaya Verma","South"
"O003103","2024-11-06","C00420","Anaya Sharma","North"
"O003104","2025-04-17","C00191","Neha Sharma","North"
"O003105","2025-03-23","C00074","Arjun Gupta","South"
"O003106","2024-02-14","C00296","Kabir Iyer","South"
"O003107","2025-11-13","C00022","Diya Singh","North"
"O003108","2025-07-19","C00264","Vivaan Nair","East"
"O003109","2025-04-03","C00108","Anaya Verma","West"
"O003110","2025-02-21","C00333","Kiara Patel","South"
"O003111","2024-06-13","C00034","Isha Gupta","East"
"O003112","2025-12-14","C00007","Anaya Sharma","Central"
"O003113","2024-01-07","C00168","Vivaan Patel","North"
"O003114","2025-06-17","C00115","Rahul Jain","West"
"O003115","2025-08-06","C00461","Rahul Singh","South"
"O003116","2025-11-23","C00431","Aarav Iyer","North"
"O003117","2024-12-06","C00011","Rohan Khan","South"
"O003118","2024-11-20","C00200","Arjun Nair","North"
"O003119","2025-12-12","C00048","Diya Singh","South"
"O003120","2025-03-23","C00243","Anaya Gupta","North"
"O003121","2025-12-22","C00072","Rahul Jain","North"
"O003122","2025-08-24","C00129","Kabir Gupta","Central"
"O003123","2024-06-09","C00041","Kabir Nair","East"
"O003124","2025-10-19","C00103","Rahul Gupta","North"
"O003125","2025-10-31","C00421","Aarav Singh","West"
"O003126","2025-09-05","C00068","Neha Mehta","North"
"O003127","2025-11-21","C00316","Anaya Das","West"
"O003128","2024-07-09","C00418","Meera Verma","North"
"O003129","2025-10-12","C00071","Anaya Das","South"
"O003130","2024-05-09","C00039","Vivaan Verma","North"
"O003131","2025-06-09","C00096","Arjun Khan","North"
"O003132","2025-08-26","C00121","Rohan Das","Central"
"O003133","2024-12-06","C00495","Diya Iyer","South"
"O003134","2025-04-02","C00370","Arjun Iyer","North"
"O003135","2025-02-15","C00441","Rahul Nair","South"
"O003136","2025-01-09","C00426","Anaya Reddy","North"
"O003137","2024-11-18","C00010","Vivaan Iyer","West"
"O003138","2025-10-07","C00190","Isha Reddy","West"
"O003139","2024-01-21","C00415","Anaya Verma","South"
"O003140","2025-10-27","C00432","Kabir Das","South"
"O003141","2025-08-17","C00278","Aarav Khan","East"
"O003142","2024-12-19","C00012","Neha Nair","West"
"O003143","2025-03-22","C00422","Vivaan Gupta","Central"
"O003144","2025-07-31","C00357","Anaya Das","South"
"O003145","2024-08-03","C00395","Kabir Iyer","North"
"O003146","2024-02-20","C00169","Anaya Nair","East"
"O003147","2025-03-01","C00487","Diya Verma","North"
"O003148","2024-10-24","C00488","Aarav Jain","Central"
"O003149","2025-05-19","C00322","Vivaan Reddy","East"
"O003150","2024-03-07","C00480","Rahul Gupta","South"
"O003151","2024-10-01","C00470","Diya Patel","North"
"O003152","2024-01-20","C00458","Isha Gupta","West"
"O003153","2025-05-09","C00360","Neha Mehta","North"
"O003154","2024-04-09","C00090","Isha Nair","West"
"O003155","2025-05-19","C00367","Kiara Patel","Central"
"O003156","2024-04-22","C00401","Meera Mehta","East"
"O003157","2024-11-29","C00007","Anaya Sharma","Central"
"O003158","2025-03-05","C00340","Rohan Khan","East"
"O003159","2024-08-29","C00371","Kabir Jain","North"
"O003160","2024-02-10","C00379","Vivaan Jain","North"
"O003161","2024-01-01","C00423","Kiara Das","Central"
"O003162","2024-12-14","C00138","Neha Verma","West"
"O003163","2024-05-22","C00207","Anaya Das","West"
"O003164","2024-09-14","C00166","Vivaan Das","South"
"O003165","2024-02-26","C00011","Rohan Khan","South"
"O003166","2025-06-27","C00016","Kiara Verma","North"
"O003167","2025-08-09","C00085","Meera Patel","West"
"O003168","2024-04-30","C00258","Kabir Verma","West"
"O003169","2024-01-05","C00479","Meera Nair","East"
"O003170","2024-05-25","C00493","Kiara Patel","East"
"O003171","2025-11-24","C00290","Aarav Khan","South"
"O003172","2025-01-06","C00201","Rohan Das","West"
"O003173","2024-01-30","C00294","Meera Sharma","South"
"O003174","2025-12-23","C00002","Isha Sharma","West"
"O003175","2025-04-27","C00301","Rohan Jain","Central"
"O003176","2025-09-16","C00355","Aarav Nair","South"
"O003177","2024-01-13","C00245","Rahul Gupta","East"
"O003178","2024-10-14","C00241","Anaya Reddy","South"
"O003179","2024-12-18","C00267","Meera Mehta","West"
"O003180","2025-02-18","C00146","Kabir Singh","South"
"O003181","2024-07-15","C00288","Vivaan Patel","East"
"O003182","2025-11-29","C00006","Aarav Sharma","North"
"O003183","2024-08-26","C00272","Meera Jain","East"
"O003184","2025-11-30","C00056","Rohan Reddy","South"
"O003185","2025-07-07","C00236","Arjun Patel","South"
"O003186","2024-06-24","C00477","Meera Singh","North"
"O003187","2025-09-25","C00401","Meera Mehta","East"
"O003188","2024-08-14","C00039","Vivaan Verma","North"
"O003189","2024-11-29","C00359","Isha Reddy","North"
"O003190","2024-12-02","C00412","Vivaan Singh","Central"
"O003191","2024-08-19","C00356","Neha Iyer","East"
"O003192","2025-12-06","C00484","Aarav Das","East"
"O003193","2024-03-14","C00309","Rohan Sharma","East"
"O003194","2025-08-28","C00062","Meera Jain","West"
"O003195","2024-07-31","C00343","Meera Patel","North"
"O003196","2025-11-11","C00361","Rohan Iyer","North"
"O003197","2025-12-18","C00060","Diya Singh","South"
"O003198","2025-01-31","C00298","Neha Iyer","South"
"O003199","2024-12-02","C00497","Isha Iyer","West"
"O003200","2024-05-29","C00017","Diya Nair","East"
"O003201","2024-10-05","C00445","Meera Iyer","North"
"O003202","2024-03-02","C00359","Isha Reddy","North"
"O003203","2024-04-28","C00153","Isha Reddy","South"
"O003204","2025-05-28","C00395","Kabir Iyer","North"
"O003205","2024-11-10","C00069","Isha Gupta","North"
"O003206","2025-10-10","C00445","Meera Iyer","North"
"O003207","2024-08-24","C00283","Kiara Singh","North"
"O003208","2024-03-27","C00170","Aarav Gupta","West"
"O003209","2025-10-25","C00234","Rohan Verma","South"
"O003210","2025-06-11","C00273","Kiara Verma","Central"
"O003211","2024-03-30","C00068","Neha Mehta","North"
"O003212","2025-09-27","C00307","Neha Jain","East"
"O003213","2024-01-11","C00117","Neha Patel","West"
"O003214","2024-04-27","C00342","Rahul Gupta","West"
"O003215","2024-06-01","C00396","Rohan Sharma","South"
"O003216","2024-09-12","C00463","Isha Khan","North"
"O003217","2024-01-20","C00216","Kiara Verma","West"
"O003218","2024-11-24","C00137","Kiara Mehta","South"
"O003219","2025-09-30","C00153","Isha Reddy","South"
"O003220","2024-03-07","C00016","Kiara Verma","North"
"O003221","2025-09-24","C00478","Kiara Patel","West"
"O003222","2025-12-20","C00485","Vivaan Iyer","East"
"O003223","2024-01-16","C00365","Rahul Patel","North"
"O003224","2025-09-12","C00471","Rahul Patel","North"
"O003225","2024-08-20","C00094","Kabir Sharma","Central"
"O003226","2025-01-13","C00189","Meera Das","Central"
"O003227","2025-12-14","C00060","Diya Singh","South"
"O003228","2025-01-18","C00018","Rahul Jain","West"
"O003229","2025-03-27","C00453","Rahul Verma","South"
"O003230","2025-11-20","C00118","Rahul Jain","Central"
"O003231","2025-10-03","C00261","Rohan Gupta","Central"
"O003232","2024-01-03","C00407","Neha Verma","North"
"O003233","2024-07-17","C00002","Isha Sharma","West"
"O003234","2025-06-25","C00486","Rahul Sharma","Central"
"O003235","2024-11-15","C00241","Anaya Reddy","South"
"O003236","2025-07-17","C00287","Isha Das","Central"
"O003237","2024-04-04","C00070","Neha Khan","West"
"O003238","2025-02-21","C00064","Isha Patel","Central"
"O003239","2025-08-16","C00186","Diya Reddy","East"
