customer_id,customer_name,email,region,city,signup_date,segment,lifetime_value,order_frequency,avg_order_value,total_profit,first_order_date,last_order_date,customer_tenure_days
C011962,Neha Singh,c011962@mail.com,North,Chandigarh,2024-08-08,Consumer,372578.70999999996,10.0,37257.871,102962.84999999999,2024-01-02,2025-12-28,726.0
C011963,Kabir Saxena,c011963@mail.com,West,Mumbai,2023-05-20,Corporate,628962.6,7.0,89851.8,202459.33999999997,2024-01-08,2025-12-09,701.0
C011964,Aarav Patel,c011964@mail.com,South,Hyderabad,2023-12-31,Corporate,182665.94,3.0,60888.64666666667,63503.95,2024-02-27,2025-04-09,407.0
C011965,Kabir Yadav,c011965@mail.com,South,Bengaluru,2024-04-09,Consumer,445291.74,9.0,49476.86,144566.58,2024-04-17,2025-09-06,507.0
C011966,Nitya Kulkarni,c011966@mail.com,North,Delhi,2024-11-22,Home Office,52450.94000000001,2.0,26225.470000000005,14886.150000000005,2024-06-25,2025-03-11,259.0
C011967,Aditya Khan,c011967@mail.com,West,Ahmedabad,2022-09-29,Consumer,337828.45,6.0,56304.74166666667,131219.12,2024-01-01,2025-06-11,527.0
C011968,Rohan Bose,c011968@mail.com,South,Bengaluru,2023-10-28,Consumer,358273.05,6.0,59712.174999999996,134240.02,2025-08-17,2025-12-25,130.0
C011969,Meera Nair,c011969@mail.com,East,Patna,2023-12-17,Consumer,121093.61,2.0,60546.805,39834.59,2024-08-10,2025-05-08,271.0
C011970,Arjun Bose,c011970@mail.com,South,Hyderabad,2022-09-06,Consumer,461023.33999999997,8.0,57627.917499999996,131092.88,2024-02-06,2025-12-03,666.0
C011971,Pooja Saxena,c011971@mail.com,West,Pune,2023-04-28,Consumer,190669.56999999998,5.0,38133.914,64161.40999999999,2024-01-11,2025-09-15,613.0
C011972,Vivaan Nair,c011972@mail.com,South,Bengaluru,2025-01-15,Consumer,233225.39999999997,2.0,116612.69999999998,69123.83999999998,2024-08-10,2025-02-11,185.0
C011973,Anaya Saxena,c011973@mail.com,Central,Unknown,2022-01-20,Corporate,418765.91000000003,8.0,52345.738750000004,173493.98,2024-02-17,2025-10-05,596.0
C011974,Kabir Roy,c011974@mail.com,South,Hyderabad,2023-08-26,Consumer,200058.51,5.0,40011.702000000005,62420.57000000001,2024-03-13,2025-12-19,646.0
C011975,Isha Reddy,c011975@mail.com,North,Chandigarh,2024-01-02,Consumer,354544.33999999997,5.0,70908.86799999999,98371.24000000002,2024-01-07,2025-11-05,668.0
C011976,Diya Kulkarni,c011976@mail.com,South,Hyderabad,2024-12-25,Consumer,600012.93,8.0,75001.61625,242588.30000000002,2024-03-01,2025-10-11,589.0
C011977,Meera Bhat,c011977@mail.com,North,Unknown,2022-12-07,Consumer,222007.11,5.0,44401.422,77859.95,2024-04-28,2025-03-26,332.0
C011978,Varun Singh,c011978@mail.com,East,Bhubaneswar,2023-04-17,Consumer,296002.64999999997,4.0,74000.66249999999,82201.85999999999,2024-11-09,2025-12-24,410.0
C011979,Arjun Bose,c011979@mail.com,South,Hyderabad,2022-04-07,Consumer,122058.06,3.0,40686.02,41206.990000000005,2025-02-27,2025-08-25,179.0
C011980,Rahul Malhotra,c011980@mail.com,Central,Indore,2023-02-07,Consumer,585957.01,7.0,83708.14428571428,213187.09999999998,2024-02-02,2025-12-16,683.0
C011981,Varun Bose,c011981@mail.com,East,Bhubaneswar,2025-04-11,Consumer,570238.19,7.0,81462.59857142856,192177.77999999997,2024-05-22,2025-10-03,499.0
C011982,Aarav Yadav,c011982@mail.com,South,Bengaluru,2024-07-08,Consumer,674820.71,8.0,84352.58875,237295.68999999997,2024-04-28,2025-11-29,580.0
C011983,Riya Verma,c011983@mail.com,South,Chennai,2023-05-30,Consumer,333462.19,5.0,66692.438,84085.12,2024-01-18,2025-05-07,475.0
C011984,Pooja Bose,c011984@mail.com,North,Chandigarh,2024-02-01,Consumer,484653.7,7.0,69236.24285714286,191244.25,2024-03-02,2025-12-05,643.0
C011985,Rohan Sharma,c011985@mail.com,North,Chandigarh,2025-03-03,Consumer,309795.82,4.0,77448.955,110034.20000000001,2024-03-22,2024-08-05,136.0
C011986,Nikhil Singh,c011986@mail.com,South,Hyderabad,2023-06-12,Consumer,478370.9,4.0,119592.725,149850.17,2024-03-20,2025-10-17,576.0
C011987,Arjun Reddy,c011987@mail.com,North,Jaipur,2022-12-20,Consumer,673623.64,7.0,96231.94857142857,281286.48,2024-09-05,2025-12-15,466.0
C011988,Varun Malhotra,c011988@mail.com,North,Jaipur,2024-11-20,Consumer,466378.4,5.0,93275.68000000001,171789.08,2024-12-04,2025-12-30,391.0
C011989,Meera Jain,c011989@mail.com,Central,Nagpur,2024-10-17,Consumer,122666.87,3.0,40888.956666666665,30138.629999999997,2024-07-12,2025-10-07,452.0
C011990,Isha Singh,c011990@mail.com,West,Ahmedabad,2023-09-12,Consumer,305381.72000000003,6.0,50896.95333333334,75375.52,2024-07-09,2025-12-19,528.0
C011991,Rahul Gupta,c011991@mail.com,Central,Indore,2022-01-15,Consumer,198165.53,6.0,33027.58833333333,66582.13,2024-07-06,2025-03-18,255.0
C011992,Rohan Nair,c011992@mail.com,South,Bengaluru,2022-01-16,Consumer,207015.77,2.0,103507.885,73502.00999999998,2025-08-29,2025-09-25,27.0
C011993,Aditya Singh,c011993@mail.com,West,Pune,2022-05-22,Consumer,786531.11,8.0,98316.38875,263479.23000000004,2024-08-11,2025-11-13,459.0
C011994,Rahul Saxena,c011994@mail.com,South,Hyderabad,2024-04-11,Consumer,166026.37,6.0,27671.061666666665,63969.479999999996,2024-02-18,2025-11-23,644.0
C011995,Varun Reddy,c011995@mail.com,North,Delhi,2022-07-30,Corporate,516969.23,10.0,51696.922999999995,175040.99000000002,2024-01-23,2025-11-11,658.0
C011996,Vivaan Roy,c011996@mail.com,West,Pune,2022-03-17,Corporate,108181.84999999999,6.0,18030.30833333333,22972.800000000003,2024-05-22,2025-12-01,558.0
C011997,Kabir Singh,c011997@mail.com,North,Chandigarh,2024-03-29,Corporate,176396.72999999998,4.0,44099.182499999995,61568.79,2025-03-05,2025-10-26,235.0
C011998,Saanvi Jain,c011998@mail.com,South,Chennai,2023-08-01,Consumer,288657.83999999997,5.0,57731.56799999999,110876.35999999999,2024-01-02,2025-06-17,532.0
C011999,Nitya Verma,c011999@mail.com,West,Ahmedabad,2023-09-29,Consumer,181645.27000000002,5.0,36329.054000000004,60926.67,2024-02-22,2025-12-17,664.0
C012000,Meera Nair,c012000@mail.com,East,Bhubaneswar,2022-08-19,Consumer,174096.43,2.0,87048.215,74687.26000000001,2024-08-07,2025-05-04,270.0
C012001,Aarav Chopra,c012001@mail.com,East,Kolkata,2022-09-15,Corporate,104806.86,3.0,34935.62,35495.37,2024-05-01,2025-08-04,460.0
C012002,Nitya Khan,c012002@mail.com,South,Hyderabad,2022-10-18,Consumer,368902.97,3.0,122967.65666666666,83791.97,2024-01-25,2025-08-17,570.0
C012003,Kiara Kulkarni,c012003@mail.com,North,Delhi,2024-02-12,Corporate,679745.48,8.0,84968.185,205491.67000000004,2024-01-02,2025-12-15,713.0
C012004,Kiara Roy,c012004@mail.com,Central,Nagpur,2025-03-21,Corporate,360014.17000000004,6.0,60002.36166666667,117530.85,2024-02-17,2025-11-19,641.0
C012005,Arjun Iyer,c012005@mail.com,North,Jaipur,2025-01-03,Consumer,310301.44,7.0,44328.77714285714,99058.57,2024-04-22,2025-12-16,603.0
C012006,Aditya Reddy,c012006@mail.com,South,Bengaluru,2022-05-17,Corporate,539935.56,6.0,89989.26000000001,174955.14,2024-05-15,2025-09-14,487.0
C012007,Kiara Nair,c012007@mail.com,South,Bengaluru,2024-03-26,Consumer,223828.61,4.0,55957.1525,72555.63,2024-05-23,2025-12-08,564.0
C012008,Saanvi Sharma,c012008@mail.com,Central,Indore,2024-06-28,Corporate,288251.30000000005,5.0,57650.26000000001,86356.07,2024-05-12,2025-11-17,554.0
C012009,Anaya Reddy,c012009@mail.com,West,Pune,2022-02-18,Home Office,163801.1,7.0,23400.157142857144,45044.89,2024-06-17,2025-11-26,527.0
C012010,Saanvi Singh,c012010@mail.com,South,Bengaluru,2024-02-04,Corporate,367769.09,7.0,52538.44142857143,114774.44999999998,2024-09-22,2025-12-27,461.0
C012011,Meera Patel,c012011@mail.com,Central,Bhopal,2023-06-18,Consumer,599870.74,12.0,49989.22833333333,216416.23,2024-01-06,2025-12-31,725.0
C012012,Kiara Chopra,c012012@mail.com,North,Jaipur,2022-08-23,Consumer,374996.42,3.0,124998.80666666666,161040.21999999997,2024-05-04,2025-09-26,510.0
C012013,Diya Kulkarni,c012013@mail.com,Central,Nagpur,2024-08-05,Consumer,533051.01,5.0,106610.202,165338.32999999996,2024-04-19,2025-12-03,593.0
C012014,Arjun Saxena,c012014@mail.com,North,Jaipur,2025-01-27,Consumer,151841.05,3.0,50613.68333333333,63933.76,2024-06-12,2025-08-18,432.0
C012015,Pooja Khan,c012015@mail.com,South,Hyderabad,2023-12-19,Consumer,115650.35,3.0,38550.11666666667,43026.58,2024-04-04,2025-11-12,587.0
C012016,Arjun Kulkarni,c012016@mail.com,North,Jaipur,2022-08-30,Consumer,169224.15,4.0,42306.0375,58184.82,2024-08-14,2025-11-28,471.0
C012017,Meera Malhotra,c012017@mail.com,Central,Indore,2023-05-30,Corporate,480983.21,7.0,68711.88714285714,130926.93,2024-08-14,2025-10-12,424.0
C012018,Arjun Patel,c012018@mail.com,Central,Nagpur,2023-09-11,Consumer,538581.76,7.0,76940.25142857143,166092.12,2024-01-03,2025-11-04,671.0
C012019,Meera Yadav,c012019@mail.com,East,Patna,2024-12-18,Consumer,263758.95,4.0,65939.7375,104235.07,2024-03-08,2024-12-13,280.0
C012020,Diya Roy,c012020@mail.com,North,Jaipur,2024-08-06,Home Office,851692.76,6.0,141948.79333333333,268577.52,2024-05-13,2025-11-27,563.0
C012021,Nitya Khan,c012021@mail.com,South,Bengaluru,2024-03-15,Corporate,82188.07,3.0,27396.023333333334,18352.539999999997,2024-02-24,2024-08-18,176.0
C012022,Riya Iyer,c012022@mail.com,South,Hyderabad,2024-07-05,Corporate,272491.88,5.0,54498.376000000004,86042.57,2024-06-17,2025-11-15,516.0
C012023,Rohan Verma,c012023@mail.com,South,Hyderabad,2024-04-12,Consumer,482973.58,7.0,68996.22571428571,133415.33,2024-02-07,2025-12-12,674.0
C012024,Nikhil Jain,c012024@mail.com,North,Chandigarh,2023-01-19,Consumer,574834.81,10.0,57483.48100000001,207594.19,2024-01-04,2025-11-18,684.0
C012025,Aarav Jain,c012025@mail.com,West,Mumbai,2022-06-10,Consumer,248224.97,4.0,62056.2425,85907.4,2025-01-15,2025-11-23,312.0
C012026,Kabir Malhotra,c012026@mail.com,East,Patna,2024-10-04,Consumer,496222.41,9.0,55135.823333333334,183554.36000000002,2024-05-11,2025-06-07,392.0
C012027,Tanvi Jain,c012027@mail.com,Central,Indore,2023-10-27,Home Office,319480.27,3.0,106493.42333333334,97738.0,2024-05-12,2025-11-04,541.0
C012028,Varun Malhotra,c012028@mail.com,East,Kolkata,2025-02-28,Consumer,580900.02,7.0,82985.71714285715,207735.17,2024-09-03,2025-11-16,439.0
C012029,Meera Bhat,c012029@mail.com,South,Bengaluru,2024-03-28,Consumer,183771.76,3.0,61257.253333333334,67486.67,2024-03-03,2025-06-28,482.0
C012030,Neha Das,c012030@mail.com,East,Kolkata,2023-07-23,Home Office,285614.51,4.0,71403.6275,55505.43000000001,2024-01-25,2025-07-07,529.0
C012031,Aditya Mehta,c012031@mail.com,North,Jaipur,2024-02-16,Consumer,543931.17,6.0,90655.195,208294.93,2024-02-19,2025-12-30,680.0
C012032,Tanvi Bose,c012032@mail.com,East,Bhubaneswar,2024-02-22,Corporate,281746.43,4.0,70436.6075,91933.53000000001,2024-04-25,2025-11-16,570.0
C012033,Isha Nair,c012033@mail.com,West,Mumbai,2025-03-23,Consumer,411244.37,9.0,45693.81888888889,151601.24,2024-01-02,2025-11-15,683.0
C012034,Varun Chopra,c012034@mail.com,North,Jaipur,2023-03-14,Consumer,351317.0,8.0,43914.625,121778.09,2024-02-12,2025-12-28,685.0
C012035,Kiara Gupta,c012035@mail.com,South,Hyderabad,2023-04-02,Corporate,266694.27,7.0,38099.18142857143,86276.0,2024-04-13,2025-06-25,438.0
C012036,Nitya Nair,c012036@mail.com,West,Ahmedabad,2023-03-01,Consumer,98033.12,3.0,32677.706666666665,36913.600000000006,2025-02-22,2025-10-10,230.0
C012037,Aditya Reddy,c012037@mail.com,East,Patna,2022-05-10,Consumer,621560.49,7.0,88794.35571428572,217573.45999999996,2024-02-04,2025-12-09,674.0
C012038,Diya Kulkarni,c012038@mail.com,East,Patna,2023-07-18,Corporate,353489.85,8.0,44186.23125,131307.81,2024-03-11,2025-10-22,590.0
C012039,Riya Das,c012039@mail.com,West,Pune,2023-06-19,Consumer,139497.71,3.0,46499.236666666664,50887.72,2024-09-30,2025-12-03,429.0
C012040,Rahul Verma,c012040@mail.com,East,Bhubaneswar,2022-08-25,Home Office,765974.4199999999,11.0,69634.03818181818,264943.32999999996,2024-02-03,2025-12-26,692.0
C012041,Pooja Jain,c012041@mail.com,North,Unknown,2024-09-05,Consumer,245999.87,4.0,61499.9675,89758.45,2024-06-01,2025-10-08,494.0
C012042,Rahul Nair,c012042@mail.com,West,Mumbai,2024-04-07,Consumer,250584.53,6.0,41764.08833333333,67919.45,2024-02-21,2025-08-23,549.0
C012043,Nikhil Verma,c012043@mail.com,Central,Nagpur,2022-10-17,Home Office,578741.73,11.0,52612.884545454544,203525.58999999997,2024-04-03,2025-11-29,605.0
C012044,Rahul Nair,c012044@mail.com,North,Chandigarh,2022-07-18,Corporate,250705.74,5.0,50141.148,105875.22,2024-05-11,2025-07-19,434.0
C012045,Rahul Sharma,c012045@mail.com,North,Chandigarh,2024-01-12,Consumer,876465.13,9.0,97385.01444444444,302568.78,2024-06-24,2025-12-31,555.0
C012046,Neha Malhotra,c012046@mail.com,West,Mumbai,2022-01-07,Consumer,446779.30000000005,5.0,89355.86000000002,143813.99000000002,2024-05-20,2025-09-11,479.0
C012047,Isha Khan,c012047@mail.com,East,Bhubaneswar,2022-07-01,Home Office,1542936.27,10.0,154293.627,522135.88,2024-01-29,2025-11-07,648.0
C012048,Vivaan Nair,c012048@mail.com,South,Bengaluru,2023-06-12,Consumer,432614.08999999997,5.0,86522.818,126907.78,2024-02-18,2025-12-23,674.0
C012049,Saanvi Yadav,c012049@mail.com,East,Kolkata,2025-04-03,Consumer,306420.49,3.0,102140.16333333333,73362.13,2024-05-11,2025-07-24,439.0
C012050,Meera Malhotra,c012050@mail.com,West,Mumbai,2022-04-02,Home Office,192223.96,4.0,48055.99,66287.76000000001,2024-05-12,2024-12-09,211.0
C012051,Varun Bhat,c012051@mail.com,East,Bhubaneswar,2023-09-27,Consumer,150098.75,4.0,37524.6875,45358.44000000002,2024-01-11,2025-04-05,450.0
C012052,Nikhil Saxena,c012052@mail.com,North,Delhi,2023-11-06,Corporate,560793.7,10.0,56079.369999999995,148640.02000000002,2024-01-08,2025-11-15,677.0
C012053,Nikhil Chopra,c012053@mail.com,North,Jaipur,2022-10-30,Consumer,478518.14,5.0,95703.628,165674.05,2024-03-19,2025-11-12,603.0
C012054,Anaya Iyer,c012054@mail.com,South,Chennai,2023-09-17,Consumer,173471.01,5.0,34694.202000000005,65076.58,2024-04-18,2025-03-20,336.0
C012055,Vivaan Reddy,c012055@mail.com,Central,Indore,2024-02-01,Corporate,684655.97,8.0,85581.99625,230115.43,2024-02-18,2025-12-02,653.0
C012056,Tanvi Patel,c012056@mail.com,East,Kolkata,2022-06-14,Consumer,462735.02,5.0,92547.004,156091.22999999998,2024-05-03,2025-08-07,461.0
C012057,Tanvi Verma,c012057@mail.com,South,Chennai,2025-02-19,Consumer,380516.33999999997,6.0,63419.38999999999,145435.41,2024-05-31,2025-12-20,568.0
C012058,Meera Bhat,c012058@mail.com,Central,Bhopal,2022-10-23,Home Office,525392.75,8.0,65674.09375,182577.67,2024-03-18,2025-11-16,608.0
C012059,Neha Chopra,c012059@mail.com,South,Chennai,2023-03-19,Corporate,269749.76,5.0,53949.952000000005,93199.93,2024-09-16,2025-11-26,436.0
C012060,Nikhil Saxena,c012060@mail.com,East,Patna,2022-01-30,Corporate,353871.48,6.0,58978.579999999994,111006.54000000001,2024-02-07,2025-09-02,573.0
C012061,Anaya Malhotra,c012061@mail.com,North,Chandigarh,2023-12-14,Consumer,755249.19,10.0,75524.919,227935.75999999998,2024-03-07,2025-11-21,624.0
C012062,Isha Verma,c012062@mail.com,West,Pune,2023-12-14,Corporate,389716.17,9.0,43301.79666666666,142563.71000000002,2024-05-17,2025-07-16,425.0
C012063,Kabir Sharma,c012063@mail.com,West,Mumbai,2022-05-20,Home Office,407889.97,5.0,81577.99399999999,136498.93999999997,2024-04-04,2025-03-27,357.0
C012064,Neha Kulkarni,c012064@mail.com,West,Mumbai,2022-12-18,Consumer,296572.75,5.0,59314.55,97360.8,2024-06-26,2025-12-08,530.0
C012065,Tanvi Saxena,c012065@mail.com,South,Bengaluru,2024-07-09,Consumer,474466.79,9.0,52718.53222222222,185771.08000000002,2024-05-10,2025-11-21,560.0
C012066,Rohan Mehta,c012066@mail.com,South,Hyderabad,2024-05-05,Home Office,597801.67,8.0,74725.20875,194724.83,2024-03-08,2025-12-07,639.0
C012067,Diya Khan,c012067@mail.com,North,Jaipur,2023-01-04,Consumer,853417.4500000001,9.0,94824.16111111111,328778.19,2024-04-08,2025-12-16,617.0
C012068,Kabir Khan,c012068@mail.com,Central,Nagpur,2024-01-26,Corporate,300280.34,6.0,50046.723333333335,95541.93,2024-02-12,2025-05-29,472.0
C012069,Kiara Saxena,c012069@mail.com,North,Delhi,2024-06-15,Consumer,449395.35000000003,8.0,56174.418750000004,146258.31,2024-07-23,2025-10-08,442.0
C012070,Riya Verma,c012070@mail.com,West,Ahmedabad,2023-03-25,Consumer,338545.68,6.0,56424.28,102025.73999999999,2024-01-21,2025-10-23,641.0
C012071,Kiara Jain,c012071@mail.com,West,Ahmedabad,2022-07-30,Consumer,469013.48,6.0,78168.91333333333,144816.05000000002,2024-05-28,2025-12-31,582.0
C012072,Saanvi Malhotra,c012072@mail.com,North,Chandigarh,2022-01-27,Corporate,329274.69,5.0,65854.938,88872.37000000001,2024-02-25,2025-10-30,613.0
C012073,Diya Sharma,c012073@mail.com,South,Bengaluru,2025-02-19,Consumer,609229.92,7.0,87032.84571428572,224032.68000000002,2024-01-10,2025-07-23,560.0
C012074,Saanvi Verma,c012074@mail.com,North,Chandigarh,2023-01-20,Consumer,693239.1900000001,5.0,138647.83800000002,178859.77000000002,2024-05-05,2025-12-11,585.0
C012075,Aditya Saxena,c012075@mail.com,East,Bhubaneswar,2024-08-25,Corporate,472949.71,6.0,78824.95166666668,173968.61000000002,2024-05-25,2025-12-12,566.0
C012076,Rohan Kulkarni,c012076@mail.com,Central,Nagpur,2023-01-25,Consumer,461700.57999999996,7.0,65957.22571428571,172290.14,2024-03-24,2025-10-31,586.0
C012077,Aditya Reddy,c012077@mail.com,South,Bengaluru,2024-05-04,Corporate,298313.24,8.0,37289.155,98346.42000000001,2024-04-21,2025-12-17,605.0
C012078,Vivaan Verma,c012078@mail.com,Central,Nagpur,2023-02-04,Corporate,233809.72,4.0,58452.43,72528.13000000002,2024-07-28,2025-01-26,182.0
C012079,Anaya Yadav,c012079@mail.com,North,Delhi,2023-12-30,Consumer,600036.9,4.0,150009.225,209447.02000000002,2024-06-03,2025-12-28,573.0
C012080,Arjun Iyer,c012080@mail.com,South,Bengaluru,2025-02-18,Corporate,41243.38,1.0,41243.38,14382.2,2025-07-03,2025-07-03,1.0
C012081,Kiara Chopra,c012081@mail.com,Central,Bhopal,2024-06-23,Consumer,534548.89,10.0,53454.889,190550.92000000004,2024-01-07,2025-12-14,707.0
C012082,Rahul Kulkarni,c012082@mail.com,West,Ahmedabad,2022-07-17,Consumer,157902.08000000002,3.0,52634.02666666667,41414.28000000001,2024-07-21,2024-09-27,68.0
C012083,Nikhil Gupta,c012083@mail.com,South,Bengaluru,2023-09-21,Consumer,414389.34,7.0,59198.47714285715,127762.01000000001,2024-03-20,2025-12-19,639.0
C012084,Arjun Bhat,c012084@mail.com,West,Ahmedabad,2022-11-21,Corporate,1240900.86,10.0,124090.08600000001,535535.37,2024-03-25,2025-11-02,587.0
C012085,Tanvi Mehta,c012085@mail.com,Central,Bhopal,2022-09-21,Corporate,442234.58999999997,4.0,110558.64749999999,163452.05999999997,2024-05-09,2025-06-19,406.0
C012086,Riya Verma,c012086@mail.com,West,Mumbai,2024-09-25,Consumer,164856.82,3.0,54952.27333333334,68446.32,2025-07-06,2025-12-04,151.0
C012087,Nitya Jain,c012087@mail.com,East,Patna,2025-03-25,Consumer,591182.1699999999,10.0,59118.21699999999,204871.16,2024-02-20,2025-07-28,524.0
C012088,Varun Chopra,c012088@mail.com,North,Jaipur,2025-01-15,Consumer,534851.6,5.0,106970.31999999999,167938.52,2024-03-26,2025-04-04,374.0
C012089,Nitya Malhotra,c012089@mail.com,North,Delhi,2024-10-03,Consumer,836961.7,8.0,104620.2125,290774.9,2024-03-16,2025-08-24,526.0
C012090,Riya Bose,c012090@mail.com,East,Patna,2023-07-16,Corporate,271283.32,5.0,54256.664000000004,85791.81999999999,2024-06-07,2025-11-25,536.0
C012091,Tanvi Patel,c012091@mail.com,East,Kolkata,2023-09-24,Corporate,419302.96,6.0,69883.82666666668,160164.27000000002,2024-02-08,2025-10-11,611.0
C012092,Kabir Verma,c012092@mail.com,South,Hyderabad,2023-10-11,Consumer,460273.5,8.0,57534.1875,159316.1,2024-05-22,2025-10-24,520.0
C012093,Saanvi Patel,c012093@mail.com,South,Chennai,2024-06-02,Consumer,243106.65000000002,4.0,60776.662500000006,77329.68,2024-06-25,2025-11-25,518.0
C012094,Meera Jain,c012094@mail.com,South,Chennai,2022-03-05,Corporate,175585.31,6.0,29264.218333333334,60184.490000000005,2024-06-29,2025-10-18,476.0
C012095,Diya Bose,c012095@mail.com,East,Kolkata,2024-09-19,Consumer,408357.67000000004,3.0,136119.22333333336,169947.74000000002,2024-02-12,2024-04-16,64.0
C012096,Tanvi Patel,c012096@mail.com,South,Chennai,2024-08-27,Consumer,524749.63,5.0,104949.926,161581.97999999998,2024-03-31,2025-04-25,390.0
C012097,Kiara Yadav,c012097@mail.com,South,Bengaluru,2025-04-09,Home Office,1066772.34,12.0,88897.695,370559.9,2024-05-08,2025-10-20,530.0
C012098,Aditya Malhotra,c012098@mail.com,North,Delhi,2023-12-15,Corporate,1143506.1099999999,9.0,127056.23444444443,369054.1599999999,2024-05-22,2025-11-12,539.0
C012099,Anaya Mehta,c012099@mail.com,West,Ahmedabad,2023-07-03,Corporate,216471.84999999998,4.0,54117.962499999994,77219.77,2024-02-04,2025-11-25,660.0
C012100,Isha Mehta,c012100@mail.com,East,Kolkata,2023-07-29,Corporate,291196.77,5.0,58239.35400000001,83648.38000000002,2024-07-07,2025-05-25,322.0
C012101,Anaya Mehta,c012101@mail.com,North,Delhi,2024-01-15,Consumer,230046.60000000003,4.0,57511.65000000001,98970.61,2024-08-27,2025-09-08,377.0
C012102,Neha Chopra,c012102@mail.com,South,Hyderabad,2022-12-30,Consumer,294770.32,7.0,42110.04571428571,70239.38,2024-01-26,2025-11-27,671.0
C012103,Nitya Sharma,c012103@mail.com,South,Hyderabad,2024-07-21,Consumer,524425.49,5.0,104885.098,191830.99999999997,2024-03-28,2025-05-22,420.0
C012104,Pooja Saxena,c012104@mail.com,East,Bhubaneswar,2023-06-17,Corporate,36216.45,3.0,12072.15,9574.05,2024-06-27,2025-01-09,196.0
